Timestamp,AbsoluteLoad,AirFlowRate,AmbientTemp,CoolantTemp,EngineLoad,EngineOilTemp,FuelLevel,RPM,Speed,ThrottlePosition,Ax,Ay,Az,Gx,Gy,Gz,IntakeTemp
1677280745,51.76470588235294,31.98,,81.0,92.15686274509804,,,1553.75,31.0,29.41176470588235,-0.099609375,0.0498046875,1.049072265625,-0.09923664122137404,0.5190839694656488,1.015267175572519,8.0
1677280746,56.470588235294116,41.68,,81.0,94.11764705882354,,,1867.75,35.0,33.333333333333336,0.095458984375,0.03125,0.924560546875,-0.17557251908396945,0.22900763358778625,-0.8015267175572519,8.0
1677280747,56.470588235294116,44.03,,81.0,93.33333333333333,,,1934.25,38.0,32.94117647058823,0.106201171875,-0.01220703125,0.9482421875,0.22137404580152673,0.7557251908396947,-1.1297709923664123,7.0
1677280748,55.294117647058826,44.81,,81.0,92.94117647058823,,,2021.0,43.0,32.549019607843135,0.05517578125,0.103515625,1.016357421875,-0.44274809160305345,0.4961832061068702,-0.16793893129770993,6.0
1677280750,53.72549019607843,43.5,,81.0,89.41176470588235,,,2062.5,49.0,30.980392156862745,-0.049560546875,0.05029296875,1.042724609375,-0.17557251908396945,0.44274809160305345,0.05343511450381679,6.0
1677280751,44.705882352941174,39.96,,81.0,86.66666666666667,,,2171.75,54.0,28.235294117647058,-0.0498046875,0.06640625,1.065673828125,-1.9236641221374047,0.46564885496183206,-0.05343511450381679,6.0
1677280752,11.372549019607844,6.42,,81.0,44.31372549019608,,,1392.0,56.0,16.862745098039216,-0.0390625,-0.107177734375,1.03466796875,0.0916030534351145,0.40458015267175573,-0.06870229007633588,6.0
1677280753,28.627450980392158,14.59,,81.0,66.66666666666667,,,1240.5,58.0,20.784313725490197,-0.14892578125,-0.028076171875,1.044677734375,1.9389312977099236,0.6870229007633588,0.22900763358778625,7.0
1677280754,30.980392156862745,14.06,,81.0,68.23529411764706,,,1176.5,57.0,20.784313725490197,-0.212646484375,-0.010009765625,1.0693359375,0.2824427480916031,0.4198473282442748,0.4122137404580153,7.0
1677280755,37.254901960784316,18.85,,81.0,75.29411764705883,,,1264.0,58.0,22.352941176470587,-0.146484375,0.06103515625,0.959228515625,-0.45038167938931295,0.5190839694656488,0.48091603053435117,7.0
1677280756,44.31372549019608,20.56,,81.0,76.07843137254902,,,1188.25,58.0,23.529411764705884,-0.15283203125,0.0576171875,1.0380859375,-0.4732824427480916,0.2824427480916031,0.2824427480916031,7.0
1677280758,44.705882352941174,22.32,,81.0,82.74509803921569,,,1191.25,58.0,25.098039215686274,-0.09716796875,0.019775390625,1.06298828125,-0.04580152671755725,0.732824427480916,0.3893129770992366,7.0
1677280759,49.80392156862745,27.85,,81.0,89.01960784313725,,,1428.75,58.0,27.45098039215686,-0.217041015625,-0.013916015625,1.030517578125,0.2824427480916031,0.3816793893129771,0.3816793893129771,7.0
1677280760,47.84313725490196,29.400000000000002,,81.0,88.62745098039215,,,1442.0,59.0,28.235294117647058,-0.15966796875,0.072021484375,0.9462890625,-0.4961832061068702,0.5419847328244275,0.26717557251908397,7.0
1677280761,32.549019607843135,20.0,,81.0,81.17647058823529,,,1589.0,57.0,22.745098039215687,-0.169921875,-0.021240234375,1.07763671875,0.09923664122137404,0.366412213740458,0.061068702290076333,6.0
1677280762,12.549019607843137,5.4,,81.0,48.23529411764706,,,1076.5,57.0,16.470588235294116,0.04248046875,-0.0009765625,0.889892578125,-0.33587786259541985,0.3893129770992366,-0.3435114503816794,7.0
1677280763,19.607843137254903,11.15,,81.0,50.19607843137255,,,1421.75,55.0,19.607843137254903,0.11572265625,-0.059326171875,1.056884765625,0.8396946564885496,0.6870229007633588,-0.6564885496183206,8.0
1677280764,39.21568627450981,24.75,,81.0,77.25490196078431,,,1590.5,52.0,24.705882352941178,0.144287109375,-0.080322265625,0.953125,0.29770992366412213,0.3511450381679389,-0.8015267175572519,7.0
