Timestamp,AbsoluteLoad,AirFlowRate,AmbientTemp,BarometricPressure,CoolantTemp,EngineLoad,EngineOilTemp,FuelLevel,IntakeTemp,RPM,Speed,ThrottlePos
1676841397,11.372549019607844,2.95,15.0,79.0,79.0,16.862745098039216,68.0,65.09803921568627,15.0,955.25,30.0,16.07843137254902
1676841398,10.196078431372548,2.57,15.0,79.0,79.0,15.686274509803921,68.0,63.13725490196079,15.0,1050.0,24.0,16.07843137254902
1676841399,10.196078431372548,2.62,15.0,79.0,79.0,14.901960784313726,68.0,63.529411764705884,15.0,1039.75,22.0,15.686274509803921
1676841401,10.196078431372548,2.62,15.0,79.0,79.0,14.901960784313726,68.0,64.31372549019608,15.0,1014.0,22.0,16.07843137254902
1676841402,11.76470588235294,2.84,15.0,79.0,79.0,17.254901960784313,68.0,66.27450980392157,15.0,961.5,20.0,16.07843137254902
1676841403,13.72549019607843,3.04,15.0,79.0,79.0,19.607843137254903,68.0,66.27450980392157,15.0,871.75,18.0,16.07843137254902
1676841404,18.823529411764707,3.37,15.0,79.0,79.0,27.45098039215686,68.0,66.66666666666667,15.0,737.5,16.0,16.470588235294116
1676841405,30.19607843137255,9.09,15.0,79.0,79.0,45.490196078431374,68.0,67.84313725490196,15.0,1307.75,11.0,23.529411764705884
1676841407,37.254901960784316,14.25,15.0,79.0,79.0,53.333333333333336,68.0,59.6078431372549,15.0,1646.0,14.0,26.274509803921568
1676841408,34.509803921568626,15.84,15.0,79.0,79.0,51.372549019607845,68.0,64.31372549019608,15.0,1853.0,19.0,25.098039215686274
1676841409,53.333333333333336,18.04,15.0,79.0,79.0,71.76470588235294,68.0,66.27450980392157,15.0,1419.5,26.0,34.11764705882353
1676841410,38.03921568627451,19.1,15.0,79.0,79.0,61.568627450980394,68.0,65.88235294117646,15.0,1609.25,28.0,27.84313725490196
1676841412,15.686274509803921,4.48,15.0,79.0,80.0,30.58823529411765,68.0,64.70588235294117,15.0,1795.25,36.0,17.254901960784313
1676841413,9.803921568627452,3.23,15.0,79.0,80.0,14.509803921568627,68.0,63.92156862745098,15.0,1353.0,37.0,16.470588235294116
1676841414,10.196078431372548,3.23,15.0,79.0,80.0,15.294117647058824,68.0,55.68627450980392,15.0,1248.25,38.0,16.470588235294116
1676841415,9.803921568627452,2.57,15.0,79.0,80.0,14.901960784313726,68.0,62.745098039215684,15.0,1057.0,34.0,15.686274509803921
1676841416,9.803921568627452,2.67,15.0,79.0,80.0,14.509803921568627,68.0,61.1764705882353,15.0,1153.0,30.0,16.07843137254902
1676841418,10.980392156862745,2.7800000000000002,15.0,79.0,80.0,16.07843137254902,68.0,60.78431372549019,15.0,991.25,24.0,16.07843137254902
1676841419,13.333333333333334,3.1,15.0,79.0,80.0,19.607843137254903,68.0,64.70588235294117,15.0,888.25,20.0,16.07843137254902
1676841420,55.68627450980392,24.2,15.0,79.0,80.0,81.56862745098039,68.0,61.1764705882353,15.0,1667.0,17.0,37.64705882352941
1676841421,58.431372549019606,28.25,15.0,79.0,80.0,86.27450980392157,68.0,53.72549019607843,15.0,1917.75,19.0,39.21568627450981
1676841422,56.86274509803921,29.48,15.0,79.0,80.0,85.49019607843137,68.0,61.568627450980394,15.0,2077.25,28.0,40.78431372549019
1676841424,53.333333333333336,29.98,15.0,79.0,80.0,80.3921568627451,68.0,66.27450980392157,15.0,2269.5,33.0,40.78431372549019
1676841425,44.31372549019608,23.92,15.0,79.0,81.0,66.27450980392157,68.0,66.27450980392157,15.0,2261.5,41.0,31.372549019607842
1676841426,50.588235294117645,22.650000000000002,14.0,79.0,81.0,75.68627450980392,69.0,63.13725490196079,14.0,1811.5,48.0,36.470588235294116
1676841427,52.15686274509804,22.67,14.0,79.0,81.0,70.98039215686275,69.0,69.80392156862744,14.0,1898.25,51.0,37.64705882352941
1676841428,44.31372549019608,19.54,14.0,79.0,82.0,65.88235294117646,69.0,68.62745098039215,14.0,1782.75,58.0,32.94117647058823
1676841430,32.15686274509804,13.32,14.0,79.0,82.0,48.23529411764706,69.0,68.62745098039215,14.0,1834.25,60.0,23.92156862745098
1676841431,17.254901960784313,3.5300000000000002,14.0,79.0,82.0,34.11764705882353,69.0,70.19607843137256,14.0,1584.25,66.0,16.470588235294116
1676841432,9.803921568627452,4.01,14.0,79.0,83.0,14.901960784313726,69.0,69.41176470588235,14.0,1294.5,66.0,16.862745098039216
1676841433,13.333333333333334,4.32,14.0,79.0,83.0,20.0,69.0,66.27450980392157,14.0,1300.0,66.0,17.254901960784313
1676841434,12.549019607843137,3.1,14.0,79.0,83.0,19.607843137254903,69.0,63.529411764705884,14.0,1242.0,66.0,16.07843137254902
1676841436,12.549019607843137,4.53,14.0,79.0,83.0,16.862745098039216,69.0,61.568627450980394,14.0,1256.25,66.0,17.254901960784313
1676841437,14.901960784313726,4.57,14.0,79.0,83.0,21.96078431372549,69.0,62.745098039215684,14.0,1228.0,64.0,17.254901960784313
1676841438,20.0,6.0600000000000005,14.0,79.0,83.0,29.80392156862745,69.0,55.294117647058826,14.0,1234.25,64.0,18.431372549019606
1676841439,29.019607843137255,8.31,14.0,79.0,83.0,43.92156862745098,69.0,59.21568627450981,14.0,1237.5,63.0,21.96078431372549
1676841441,42.745098039215684,13.280000000000001,14.0,79.0,83.0,63.13725490196079,69.0,60.3921568627451,14.0,1271.0,63.0,31.764705882352942
1676841442,43.92156862745098,14.15,14.0,79.0,83.0,65.09803921568627,69.0,66.66666666666667,14.0,1296.75,64.0,32.549019607843135
1676841443,43.13725490196078,14.200000000000001,14.0,79.0,83.0,64.31372549019608,69.0,64.31372549019608,14.0,1325.0,66.0,32.549019607843135
1676841444,39.6078431372549,12.790000000000001,14.0,79.0,83.0,57.254901960784316,69.0,65.09803921568627,14.0,1330.25,67.0,29.80392156862745
1676841445,55.68627450980392,19.06,14.0,79.0,83.0,82.74509803921569,69.0,65.88235294117646,14.0,1395.25,67.0,34.90196078431372
1676841447,56.07843137254902,19.21,14.0,79.0,83.0,82.74509803921569,69.0,66.27450980392157,14.0,1392.0,69.0,35.68627450980392
1676841448,18.431372549019606,3.17,14.0,79.0,83.0,33.72549019607843,69.0,65.88235294117646,14.0,1290.5,67.0,16.07843137254902
1676841449,10.588235294117647,4.26,14.0,79.0,84.0,14.901960784313726,70.0,66.66666666666667,14.0,1217.0,66.0,17.254901960784313
1676841450,14.509803921568627,4.4,14.0,79.0,84.0,21.568627450980394,70.0,66.66666666666667,14.0,1177.25,62.0,17.254901960784313
1676841451,14.901960784313726,4.92,14.0,79.0,84.0,21.96078431372549,70.0,65.49019607843137,14.0,1346.75,58.0,17.647058823529413
1676841453,34.90196078431372,3.65,14.0,79.0,84.0,62.35294117647059,70.0,65.88235294117646,14.0,1353.0,56.0,16.862745098039216
1676841454,10.588235294117647,3.15,14.0,79.0,84.0,16.470588235294116,70.0,67.45098039215686,14.0,1310.0,55.0,16.07843137254902
1676841455,20.392156862745097,9.07,14.0,79.0,84.0,28.627450980392158,70.0,66.66666666666667,14.0,1321.75,54.0,20.392156862745097
1676841456,20.0,3.0300000000000002,14.0,79.0,84.0,30.980392156862745,70.0,64.31372549019608,14.0,1316.25,54.0,16.07843137254902
1676841457,10.588235294117647,3.14,14.0,79.0,84.0,16.862745098039216,70.0,66.27450980392157,14.0,1307.0,54.0,16.07843137254902
1676841459,14.117647058823529,4.76,14.0,79.0,83.0,20.784313725490197,70.0,67.45098039215686,14.0,1307.75,56.0,17.647058823529413
1676841460,14.901960784313726,4.67,14.0,79.0,83.0,22.352941176470587,70.0,68.62745098039215,14.0,1266.25,54.0,17.254901960784313
1676841461,15.294117647058822,4.3500000000000005,14.0,79.0,83.0,22.352941176470587,70.0,67.05882352941177,14.0,1172.5,53.0,17.254901960784313
1676841462,14.901960784313726,4.8100000000000005,14.0,79.0,83.0,21.96078431372549,70.0,68.23529411764706,14.0,1290.5,48.0,17.254901960784313
1676841464,12.941176470588236,2.9,14.0,79.0,83.0,21.176470588235293,70.0,67.05882352941177,14.0,1092.75,43.0,16.07843137254902
1676841465,9.803921568627452,2.5,14.0,79.0,83.0,14.901960784313726,70.0,70.58823529411765,14.0,1085.75,36.0,15.686274509803921
1676841466,9.411764705882353,2.7800000000000002,14.0,79.0,83.0,14.117647058823529,70.0,76.07843137254902,14.0,1200.75,29.0,16.07843137254902
1676841467,10.588235294117647,2.98,14.0,79.0,83.0,15.294117647058824,70.0,67.45098039215686,14.0,982.75,26.0,16.07843137254902
1676841468,15.686274509803921,3.93,14.0,79.0,82.0,21.176470588235293,70.0,69.80392156862744,14.0,815.5,18.0,16.862745098039216
1676841470,43.529411764705884,19.06,14.0,79.0,82.0,47.84313725490196,70.0,60.0,14.0,979.5,14.0,30.19607843137255
1676841471,17.647058823529413,7.21,14.0,79.0,82.0,24.313725490196077,70.0,72.94117647058823,14.0,1383.5,15.0,19.215686274509803
1676841472,44.705882352941174,18.71,14.0,79.0,82.0,66.66666666666667,70.0,66.27450980392157,14.0,1681.25,18.0,32.94117647058823
1676841473,61.17647058823529,28.0,13.0,79.0,82.0,89.41176470588235,70.0,64.31372549019608,13.0,1818.75,22.0,39.21568627450981
1676841474,67.05882352941177,38.92,13.0,79.0,82.0,96.86274509803921,70.0,60.0,13.0,2273.25,26.0,43.529411764705884
1676841476,43.92156862745098,28.92,13.0,79.0,82.0,61.568627450980394,70.0,54.90196078431372,13.0,2664.75,33.0,31.372549019607842
1676841477,46.27450980392157,20.54,13.0,79.0,83.0,72.94117647058823,70.0,58.8235294117647,13.0,1807.75,37.0,36.470588235294116
1676841478,46.666666666666664,21.57,13.0,79.0,83.0,69.80392156862744,71.0,56.07843137254902,13.0,1857.0,39.0,36.470588235294116
1676841479,23.52941176470588,12.15,13.0,79.0,84.0,34.90196078431372,71.0,62.35294117647059,13.0,1896.0,41.0,21.568627450980394
1676841480,24.313725490196077,12.81,13.0,79.0,84.0,30.980392156862745,71.0,57.254901960784316,13.0,1828.0,39.0,23.529411764705884
1676841482,21.96078431372549,7.96,13.0,79.0,84.0,37.254901960784316,71.0,61.568627450980394,13.0,1767.0,39.0,19.607843137254903
1676841483,37.254901960784316,11.85,13.0,79.0,85.0,61.568627450980394,71.0,59.6078431372549,13.0,1730.25,38.0,24.313725490196077
1676841484,12.549019607843137,3.68,13.0,79.0,85.0,20.392156862745097,70.0,56.86274509803921,13.0,1649.0,36.0,16.470588235294116
1676841485,9.803921568627452,3.37,13.0,79.0,85.0,14.509803921568627,70.0,63.13725490196079,13.0,1437.5,34.0,16.470588235294116
1676841487,9.411764705882353,2.82,13.0,79.0,85.0,14.117647058823529,70.0,63.13725490196079,13.0,1225.0,30.0,16.07843137254902
1676841488,12.156862745098039,4.28,13.0,79.0,85.0,16.862745098039216,70.0,59.21568627450981,13.0,1171.75,26.0,17.254901960784313
1676841489,43.13725490196078,14.450000000000001,13.0,79.0,85.0,58.431372549019606,70.0,49.80392156862745,13.0,1322.5,23.0,32.15686274509804
1676841490,59.6078431372549,23.76,13.0,79.0,85.0,87.05882352941177,70.0,57.64705882352941,13.0,1550.75,23.0,37.254901960784316
1676841491,62.35294117647059,32.92,13.0,79.0,85.0,91.37254901960785,70.0,60.3921568627451,13.0,2100.75,26.0,41.568627450980394
1676841493,64.31372549019608,36.92,13.0,79.0,85.0,93.72549019607843,71.0,63.92156862745098,13.0,2280.25,34.0,43.13725490196079
1676841494,64.70588235294117,42.07,13.0,79.0,86.0,94.90196078431373,72.0,60.78431372549019,13.0,2602.25,42.0,45.88235294117647
1676841495,48.23529411764706,32.03,12.0,79.0,86.0,70.19607843137256,72.0,65.09803921568627,12.0,2728.75,47.0,38.03921568627451
1676841496,56.470588235294116,28.01,12.0,79.0,86.0,85.09803921568627,72.0,62.35294117647059,12.0,2048.25,55.0,39.21568627450981
1676841497,56.86274509803921,31.32,12.0,79.0,86.0,79.2156862745098,72.0,64.31372549019608,12.0,2197.5,59.0,40.78431372549019
1676841499,63.92156862745098,38.2,12.0,79.0,87.0,92.54901960784314,72.0,65.49019607843137,12.0,2394.5,65.0,44.31372549019608
1676841500,61.17647058823529,38.76,12.0,79.0,87.0,92.15686274509804,73.0,63.529411764705884,12.0,2591.25,68.0,42.745098039215684
1676841501,45.09803921568627,28.93,12.0,79.0,87.0,66.66666666666667,73.0,63.92156862745098,12.0,2732.75,75.0,33.333333333333336
1676841502,51.76470588235294,31.37,12.0,79.0,87.0,73.33333333333333,73.0,65.09803921568627,12.0,2423.25,81.0,40.78431372549019
1676841504,48.627450980392155,29.6,12.0,79.0,87.0,78.03921568627452,73.0,61.1764705882353,12.0,2536.5,83.0,35.68627450980392
1676841505,50.19607843137255,26.310000000000002,12.0,79.0,88.0,73.33333333333333,73.0,63.13725490196079,12.0,2177.25,87.0,38.8235294117647
1676841506,63.13725490196078,34.64,12.0,79.0,88.0,92.54901960784314,73.0,63.92156862745098,12.0,2214.75,89.0,43.13725490196079
1676841507,70.98039215686275,76.0,12.0,79.0,89.0,99.2156862745098,73.0,65.09803921568627,12.0,3317.75,93.0,81.96078431372548
1676841508,77.25490196078431,92.87,12.0,79.0,89.0,99.2156862745098,73.0,63.529411764705884,12.0,4819.5,97.0,81.96078431372548
1676841510,74.50980392156863,95.06,12.0,79.0,89.0,96.07843137254902,74.0,65.09803921568627,12.0,5157.75,104.0,62.35294117647059
1676841511,9.803921568627452,11.31,12.0,79.0,89.0,12.549019607843137,74.0,65.49019607843137,12.0,4869.5,111.0,21.176470588235293
1676841512,15.686274509803921,15.1,12.0,79.0,89.0,20.0,75.0,60.0,12.0,3865.5,110.0,22.352941176470587
1676841513,12.156862745098039,14.81,12.0,79.0,89.0,12.941176470588236,75.0,65.49019607843137,12.0,3779.5,108.0,22.352941176470587
1676841514,24.313725490196077,19.07,12.0,79.0,89.0,39.21568627450981,75.0,63.13725490196079,12.0,3191.25,108.0,23.92156862745098
1676841516,31.764705882352942,24.25,12.0,79.0,90.0,43.92156862745098,75.0,66.66666666666667,12.0,3207.75,108.0,26.666666666666668
1676841517,25.88235294117647,15.85,12.0,79.0,90.0,39.6078431372549,75.0,65.88235294117646,12.0,2625.75,108.0,23.137254901960784
1676841518,41.568627450980394,26.5,12.0,79.0,91.0,61.1764705882353,76.0,65.49019607843137,12.0,2636.5,108.0,30.19607843137255
1676841519,30.588235294117645,14.64,12.0,79.0,91.0,45.490196078431374,76.0,66.27450980392157,12.0,2157.0,108.0,23.529411764705884
1676841520,9.803921568627452,5.07,12.0,79.0,91.0,15.294117647058824,76.0,65.49019607843137,12.0,2093.75,109.0,17.647058823529413
1676841522,19.215686274509803,13.64,12.0,79.0,91.0,17.647058823529413,76.0,64.31372549019608,12.0,2062.5,107.0,20.0
1676841523,51.372549019607845,26.71,12.0,79.0,91.0,75.68627450980392,76.0,65.88235294117646,12.0,2107.75,106.0,38.8235294117647
1676841524,54.11764705882353,30.400000000000002,12.0,79.0,91.0,80.7843137254902,76.0,63.13725490196079,12.0,2139.75,110.0,38.431372549019606
1676841525,65.88235294117646,57.31,12.0,79.0,91.0,91.76470588235294,76.0,63.529411764705884,12.0,3399.0,111.0,49.80392156862745
1676841527,69.80392156862744,70.04,12.0,79.0,91.0,93.33333333333333,77.0,58.431372549019606,12.0,4080.25,113.0,55.294117647058826
1676841528,58.8235294117647,60.21,11.0,79.0,90.0,79.2156862745098,77.0,63.13725490196079,11.0,4241.25,118.0,37.64705882352941
1676841529,35.68627450980392,30.71,12.0,79.0,89.0,50.98039215686274,77.0,63.13725490196079,12.0,3640.5,122.0,27.84313725490196
1676841530,9.411764705882353,6.93,12.0,79.0,89.0,14.117647058823529,77.0,64.70588235294117,12.0,2915.5,123.0,18.823529411764707
1676841531,12.941176470588236,9.290000000000001,12.0,79.0,89.0,18.431372549019606,77.0,61.568627450980394,12.0,2877.25,121.0,20.0
1676841533,13.333333333333334,7.26,12.0,80.0,89.0,19.607843137254903,77.0,65.09803921568627,12.0,2301.5,120.0,18.823529411764707
1676841534,12.549019607843137,7.12,12.0,80.0,89.0,18.823529411764707,77.0,61.568627450980394,12.0,2280.25,119.0,18.823529411764707
1676841535,12.549019607843137,6.95,12.0,80.0,90.0,18.431372549019606,77.0,63.92156862745098,12.0,2235.75,117.0,18.823529411764707
1676841536,12.549019607843137,6.8500000000000005,12.0,80.0,90.0,18.431372549019606,77.0,66.27450980392157,12.0,2199.0,115.0,18.823529411764707
1676841537,12.549019607843137,6.78,12.0,80.0,89.0,18.431372549019606,77.0,60.3921568627451,12.0,2169.5,114.0,18.823529411764707
1676841539,12.549019607843137,6.640000000000001,12.0,80.0,89.0,18.431372549019606,78.0,63.92156862745098,12.0,2158.5,112.0,18.823529411764707
1676841540,12.549019607843137,6.54,12.0,80.0,89.0,18.431372549019606,78.0,65.49019607843137,12.0,2144.5,112.0,18.823529411764707
1676841541,21.56862745098039,16.96,12.0,80.0,89.0,19.215686274509803,78.0,63.529411764705884,12.0,2200.0,111.0,23.529411764705884
1676841542,13.333333333333334,4.6000000000000005,12.0,80.0,88.0,24.705882352941178,78.0,65.88235294117646,12.0,2167.0,111.0,17.254901960784313
1676841543,11.372549019607844,6.46,12.0,80.0,88.0,14.509803921568627,78.0,65.88235294117646,12.0,1796.0,111.0,18.431372549019606
1676841545,10.588235294117647,4.37,12.0,80.0,88.0,17.254901960784313,78.0,65.88235294117646,12.0,1767.0,111.0,17.254901960784313
1676841546,9.803921568627452,4.32,12.0,80.0,87.0,14.509803921568627,78.0,65.49019607843137,12.0,1793.75,110.0,17.254901960784313
1676841547,32.549019607843135,20.39,12.0,80.0,87.0,28.235294117647058,78.0,65.49019607843137,12.0,1817.0,109.0,26.666666666666668
1676841548,15.686274509803921,6.8500000000000005,12.0,80.0,87.0,26.274509803921568,78.0,66.66666666666667,12.0,1809.25,111.0,17.254901960784313
1676841549,42.35294117647059,17.62,12.0,80.0,87.0,77.6470588235294,78.0,63.92156862745098,12.0,1842.0,112.0,25.88235294117647
1676841551,42.35294117647059,19.37,12.0,80.0,87.0,62.35294117647059,77.0,65.88235294117646,12.0,1871.75,114.0,30.19607843137255
1676841552,30.588235294117645,3.92,12.0,80.0,87.0,60.78431372549019,77.0,66.27450980392157,12.0,1893.75,115.0,16.862745098039216
1676841553,23.52941176470588,23.26,12.0,80.0,87.0,27.84313725490196,77.0,65.09803921568627,12.0,1937.5,117.0,25.098039215686274
1676841554,32.549019607843135,15.5,12.0,80.0,87.0,48.23529411764706,77.0,67.84313725490196,12.0,1914.0,116.0,24.705882352941178
1676841555,14.117647058823529,4.39,12.0,80.0,87.0,27.84313725490196,77.0,64.31372549019608,12.0,1908.5,118.0,16.862745098039216
1676841557,11.372549019607844,6.76,12.0,80.0,87.0,14.509803921568627,77.0,62.35294117647059,12.0,1890.5,117.0,18.823529411764707
1676841558,14.509803921568627,6.76,12.0,80.0,87.0,21.96078431372549,77.0,67.05882352941177,12.0,1861.5,117.0,18.823529411764707
1676841559,14.901960784313726,6.57,12.0,80.0,87.0,21.96078431372549,77.0,63.13725490196079,12.0,1814.75,115.0,18.431372549019606
1676841560,14.901960784313726,6.45,12.0,80.0,87.0,21.96078431372549,77.0,66.66666666666667,12.0,1761.5,113.0,18.431372549019606
1676841562,17.254901960784313,6.4,12.0,80.0,87.0,27.45098039215686,77.0,63.529411764705884,12.0,1720.25,110.0,18.431372549019606
1676841563,14.509803921568627,6.15,12.0,80.0,86.0,21.568627450980394,77.0,67.45098039215686,12.0,1691.25,107.0,18.431372549019606
1676841564,18.03921568627451,6.21,12.0,80.0,86.0,25.88235294117647,77.0,67.05882352941177,12.0,1665.5,106.0,18.431372549019606
1676841565,15.294117647058822,6.12,12.0,80.0,86.0,23.529411764705884,77.0,63.92156862745098,12.0,1643.75,104.0,18.431372549019606
1676841566,38.431372549019606,15.73,12.0,80.0,86.0,54.90196078431372,77.0,66.66666666666667,12.0,1669.5,102.0,25.49019607843137
1676841568,21.96078431372549,3.92,12.0,80.0,85.0,43.13725490196079,77.0,65.09803921568627,12.0,1670.25,102.0,16.862745098039216
1676841569,9.803921568627452,3.93,12.0,80.0,85.0,14.901960784313726,77.0,65.09803921568627,12.0,1635.75,102.0,16.862745098039216
1676841570,14.509803921568627,5.76,12.0,80.0,85.0,21.568627450980394,77.0,63.529411764705884,12.0,1576.5,101.0,18.03921568627451
1676841571,14.901960784313726,5.57,13.0,80.0,85.0,21.568627450980394,77.0,65.88235294117646,13.0,1539.0,98.0,18.03921568627451
1676841572,14.901960784313726,5.57,12.0,80.0,85.0,21.176470588235293,77.0,63.529411764705884,12.0,1532.75,96.0,18.03921568627451
1676841574,14.117647058823529,5.5600000000000005,12.0,80.0,85.0,21.176470588235293,77.0,63.92156862745098,12.0,1522.5,96.0,18.03921568627451
1676841575,22.352941176470587,20.89,12.0,80.0,85.0,22.352941176470587,77.0,66.27450980392157,12.0,1514.75,95.0,25.88235294117647
1676841576,13.72549019607843,3.87,12.0,80.0,84.0,23.92156862745098,77.0,64.70588235294117,12.0,1536.5,95.0,16.862745098039216
1676841577,13.333333333333334,5.3500000000000005,13.0,80.0,84.0,18.431372549019606,77.0,64.70588235294117,13.0,1507.75,94.0,18.03921568627451
1676841578,14.117647058823529,5.25,13.0,80.0,84.0,20.784313725490197,76.0,65.49019607843137,13.0,1447.5,93.0,17.647058823529413
1676841580,17.254901960784313,5.07,13.0,80.0,84.0,24.313725490196077,76.0,61.568627450980394,13.0,1375.0,89.0,17.647058823529413
1676841581,16.470588235294116,4.76,13.0,80.0,84.0,25.49019607843137,76.0,59.21568627450981,13.0,1278.75,85.0,17.254901960784313
1676841582,13.333333333333334,2.9,13.0,80.0,84.0,22.352941176470587,76.0,63.13725490196079,13.0,1159.25,79.0,15.686274509803921
1676841583,31.764705882352942,11.09,13.0,80.0,84.0,38.8235294117647,76.0,63.13725490196079,13.0,1431.25,72.0,22.745098039215687
1676841585,56.07843137254902,20.28,12.0,80.0,83.0,81.96078431372548,76.0,61.568627450980394,12.0,1464.75,72.0,35.294117647058826
1676841586,12.941176470588236,3.5,12.0,80.0,83.0,22.352941176470587,76.0,63.92156862745098,12.0,1404.5,74.0,16.470588235294116
1676841587,10.196078431372548,3.9,13.0,80.0,83.0,14.509803921568627,76.0,66.66666666666667,13.0,1383.5,73.0,16.862745098039216
1676841588,10.980392156862745,3.64,13.0,80.0,83.0,16.07843137254902,76.0,63.529411764705884,13.0,1342.0,71.0,16.862745098039216
1676841589,10.980392156862745,3.54,13.0,80.0,83.0,16.07843137254902,76.0,61.568627450980394,13.0,1324.0,70.0,16.470588235294116
1676841591,10.588235294117647,3.2600000000000002,13.0,80.0,83.0,16.07843137254902,76.0,63.13725490196079,13.0,1251.5,68.0,16.470588235294116
1676841592,10.588235294117647,3.15,13.0,80.0,83.0,15.686274509803921,76.0,61.96078431372549,13.0,1217.0,65.0,16.470588235294116
1676841593,10.196078431372548,2.9,13.0,80.0,83.0,15.294117647058824,76.0,60.78431372549019,13.0,1153.0,63.0,16.07843137254902
1676841594,10.588235294117647,3.3200000000000003,13.0,80.0,83.0,15.294117647058824,76.0,58.431372549019606,13.0,1266.25,58.0,16.470588235294116
1676841595,10.196078431372548,2.64,13.0,80.0,83.0,15.294117647058824,76.0,62.745098039215684,13.0,1075.0,53.0,15.686274509803921
1676841597,10.588235294117647,3.14,13.0,80.0,83.0,15.686274509803921,76.0,61.568627450980394,13.0,1207.75,45.0,16.470588235294116
1676841598,10.196078431372548,2.5,13.0,80.0,83.0,15.294117647058824,76.0,60.3921568627451,13.0,1040.5,42.0,15.686274509803921
1676841599,9.411764705882353,2.64,13.0,80.0,82.0,14.117647058823529,76.0,64.31372549019608,13.0,1114.0,35.0,15.686274509803921
1676841600,9.411764705882353,2.5,13.0,80.0,82.0,13.72549019607843,76.0,65.88235294117646,13.0,1085.0,28.0,15.686274509803921
1676841602,15.294117647058822,3.64,13.0,80.0,82.0,20.784313725490197,76.0,59.21568627450981,13.0,821.0,22.0,16.470588235294116
